,Block,Pout,COND,2Ncond,P,Pe,Pmost,RP ,Ndep,Ncon,Cdep,Blockbit,Branchbit,Maxbranchbit,Minbranchbit,Blockbranch,Rbit,NewRcond,trojan
8268,2.81,1.0,138.518,1.0,3.45e+17,8.01e+16,0.49229,0.00391,0.0,116.0,0.999466641,2.0,1.0,1.0,1.0,4.0,5.83e-05,1.746611662,0.0
8269,9.24,1.0,59.0841,16.0,0.00195,5.02e+17,0.49861,3.09e+17,0.0,1.0,1.0,6.0,2.0,3.0,1.0,3.0,0.093160703,3.0,0.0
8270,1.93,1.0,69.4282,1.0,1.01e+17,2.54e+17,0.4931,0.00391,0.0,1.0,0.999998594,3.0,1.0,4.0,1.0,2.0,0.16656662,0.657452669,0.0
8271,6.0,1.0,140.3459,1.0,1.96e+17,4.63e+17,0.30974,0.00391,0.0,0.0,1.0,3.0,3.0,2.0,35.0,4.0,0.272720536,0.90377898,0.0
8272,4.29,0.21677,54.6956,11.0,7.61e+17,2.16e+17,0.47167,0.00391,0.0,1.0,1.0,4.0,2.0,3.0,2.0,4.0,0.114761134,0.777399585,0.0
8273,3.67,1.0,94.6433,1.0,0.00195,5.3e+17,1.0,3.03e+17,0.0,3.0,0.998356145,5.0,2.0,4.0,1.0,5.0,0.501868343,2.084320184,0.0
8274,2.08,1.0,142.6716,3.0,6.84e+17,5.97e+17,0.49545,0.00391,0.0,2.0,0.999029226,4.0,2.0,4.0,1.0,8.0,0.502444833,1.43229568,0.0
8275,0.69,1.0,60.1517,1.0,2.75e+17,0.00024,0.95044,2.39e+17,0.0,2.0,1.0,8.0,2.0,3.0,1.0,2.0,0.501762616,0.467007733,0.0
8276,0.78,0.99938,156.5013,1.0,7.66e+16,1.28e+17,0.49115,0.00391,0.0,2.0,0.998897842,5.0,2.0,2.0,1.0,4.0,0.486725749,3.0,0.0
8277,0.34,1.0,116.751,2.0,0.00195,0.00024,0.49357,3.92e+17,0.0,4.0,0.998840062,1.0,2.0,3.0,1.0,7.0,0.232725719,0.991438045,0.0
8278,5.96,1.0,49.1319,1.0,2.91e+17,3.14e+17,0.9195,0.00391,0.0,1.0,0.998477116,2.0,1.0,36.0,1.0,3.0,0.509019008,2.579690896,0.0
8279,5.9,1.0,149.7968,1.0,0.00195,3.43e+17,0.91319,3.06e+17,0.0,2.0,0.998534328,134.0,2.0,129.0,4.0,3.0,0.323996171,3.0,0.0
8280,2.95,1.0,89.87,8.0,4.56e+16,2.78e+17,0.96667,4.07e+17,0.0,125.0,1.0,5.0,2.0,2.0,2.952894378729195,6.0,0.497869943,1.683065941,0.0
8281,6.36,0.34483,17.7223,1.0,1.96e+17,5.42e+16,0.95859,0.00391,0.0,5.0,1.0,5.0,2.0,4.0,3.0,2.0,0.145011039,1.482423711,0.0
8282,5.95,1.0,37.5557,1.0,8.68e+16,1.6e+17,0.49594,1.65e+17,0.0,3.0,0.999802253,3.0,3.0,5.0,1.0,4.0,0.236105572,0.598771238,0.0
8283,5.88,1.0,-7.6921,17.0,1.17e+17,3.31e+17,0.89403,2.75e+17,0.0,2.0,0.999303137,5.0,1.0,2.0,2.0,4.0,1.0,2.050192546,0.0
8284,1.07,1.0,67.932,2.0,2.14e+16,0.00024,0.49661,1.29e+17,0.0,2.0,0.998508463,3.0,1.0,3.0,1.0,2.0,0.979166118,2.132876575,0.0
8285,3.03,1.0,19212.9017,1.0,1.94e+17,1.18e+17,0.9239,1.74e+17,0.0,0.0,0.997992012,133.0,1.0,5.0,1.0,4.0,1.0,1.831267824,0.0
8286,3.53,1.0,29.1311,1.0,0.00195,4.67e+17,0.30579,2.17e+17,0.0,3.0,1.0,5.0,2.0,3.0,2.952894378729195,8.0,0.489287647,1.931694113,0.0
8287,1.72,1.0,127.7968,1.0,4.97e+17,3.65e+17,0.28194,0.00391,0.0,4.0,0.998539824,3.0,1.0,1.0,1.0,3.8150470219435735,0.340009698,2.041895073,0.0
8288,3.34,1.0,-2.2929,1.0,0.00195,9.33e+17,0.92114,3.41e+17,0.0,3.0,1.0,36.0,3.0,3.0,1.0,4.0,0.144318595,1.747009677,0.0
8289,0.85,1.0,32.5037,1.0,0.00195,0.00024,0.92103,2.95e+17,0.0,2.0,0.999356265,1.0,2.0,2.0,3.0,2.0,0.101898367,0.455209471,0.0
8290,2.62,1.0,40.4529,1.0,1.51e+17,7.49e+17,0.49076,0.00391,0.0,1.0,1.0,3.0,1.0,2.0,1.0,6.0,0.954603811,2.648145325,1.0
8291,3.45,1.0,84.5479,1.0,2.04e+17,5.7e+17,0.49819,0.00391,0.0,2.0,1.0,28.0,2.0,2.0,1.0,14.0,0.50471057,0.053177547,0.0
8292,5.45,0.35892,-4.0963,1.0,0.00195,4.13e+17,0.50243,8.59e+16,0.0,1.0,0.999663955,126.0,2.0,3.0,2.0,4.0,0.979443464,2.000052228,0.0
8293,5.88,0.38579,28.9766,6.0,4.42e+16,6.55e+17,0.4958,7.1e+16,0.0,2.0,1.0,6.0,3.0,2.0,1.0,2.0,0.109750793,0.221205103,0.0
8294,2.02,1.0,74.6627,1.0,6.98e+16,5.58e+17,0.50056,1.82e+17,0.0,2.0,0.997896228,134.0,3.0,4.0,1.0,12.0,0.300035715,3.0,0.0
8295,6.62,1.0,73.4406,1.0,3.42e+17,3.65e+17,0.9475,1.56e+17,0.0,1.0,0.999620575,7.0,1.0,32.0,1.0,4.0,0.042617501,1.072817551,0.0
8296,2.2,1.0,19.6692,9.0,1.65e+17,4.79e+17,0.49683,1.87e+17,0.0,1.0,0.99960021,134.0,1.0,1.0,1.0,8.0,0.296881846,0.639302051,0.0
8297,1.0,1.0,88.1542,1.0,1.66e+17,7.02e+17,0.49183,5.59e+17,0.0,2.0,0.999965824,5.0,1.0,3.0,1.0,4.0,0.484269906,0.795543756,0.0
8298,2.93,1.0,148.1319,1.0,0.00195,2.83e+17,0.9362,1.85e+17,0.0,1.0,0.997729165,3.0,1.0,1.0,1.0,7.0,0.264026675,1.253006192,0.0
8299,2.77,0.57729,62.9237,7.0,1.42e+17,2.32e+17,0.50047,5.11e+17,0.0,1.0,0.996852625,5.0,2.0,3.0,1.0,4.0,0.494769388,1.228580397,0.0
8300,5.41,1.0,64.2859,1.0,0.00195,1.14e+17,0.93537,2.13e+17,0.0,2.0,0.99887549,25.0,36.0,3.0,2.952894378729195,3.0,0.485891328,0.759289442,0.0
8301,4.62,1.0,154.3257,1.0,0.00195,4.97e+17,0.49504,4801260000000000.0,0.0,2.0,0.9989661,5.0,1.0,3.0,33.0,13.0,0.142861281,1.238860928,0.0
8302,5.24,1.0,225.3023,1.0,0.00195,4.74e+17,0.48969,5.65e+17,0.0,0.0,0.999522482,1.0,1.0,4.0,1.0,1.0,5.83e-05,1.831839786,0.0
8303,7.22,0.13302,-19.1091,1.0,0.00195,5e+17,0.93844,2.13e+17,0.0,1.0,0.998867974,5.0,1.0,52.0,2.0,4.0,0.037718731,1.339126847,0.0
8304,0.71,1.0,-23.101,1.0,0.00195,7.8e+17,0.48942,1.23e+17,0.0,2.0,0.999113928,17.0,4.0,2.0,1.0,4.0,0.498696715,1.749562271,0.0
8305,3.22,0.54067,16867.1707,1593.0,1.47e+17,7.49e+17,0.26789,5.71e+17,0.0,1.0,0.999962863,30.0,1.0,2.0,1.0,4.0,0.286245754,1.894683317,0.0
8306,7.15,0.23901,-31.6743,2.0,0.00195,3.57e+17,0.49635,2.15e+17,0.0,2.0,0.998650522,128.0,1.0,4.0,1.0,2.0,0.257015667,1.241813196,0.0
8307,0.54,1.0,157.8081,3.0,0.00195,1.85e+17,0.48717,4.67e+17,0.0,2.0,0.999389698,39.0,1.0,1.0,2.952894378729195,3.8150470219435735,0.081221399,1.831915363,0.0
8308,6.58,1.0,118.4366,1.0,3.77e+17,6.74e+17,0.95577,6.84e+16,0.0,1.0,0.998378054,134.0,2.0,1.0,4.0,3.8150470219435735,0.067386031,2.934612958,0.0
8309,0.69,1.0,47.3987,1.0,4.34e+17,6.65e+17,0.50026,2.99e+17,0.0,3.0,0.999834166,1.0,2.0,2.0,1.0,2.0,0.51081473,2.082274647,0.0
8310,0.39,1.0,24.3244,155.0,3.03e+17,0.00024,0.25,0.00391,0.0,2.0,1.0,2.0,1.0,3.0,5.0,2.0,5.83e-05,1.404017845,0.0
8311,3.13,1.0,13.2599,1.0,0.00195,1.58e+17,0.49058,4.67e+17,0.0,2.0,0.999224224,134.0,1.0,3.0,25.0,2.0,0.151183159,2.060425783,1.0
8312,4.06,1.0,87.8799,1.0,0.00195,0.00024,0.4922,1.29e+17,0.0,0.0,0.999091604,4.0,1.0,2.0,1.0,2.0,0.286724652,3.0,0.0
8313,0.74,0.28015,2.6023,2.0,0.00195,2.56e+17,0.49122,553830000000000.0,0.0,0.0,0.999456912,131.0,1.0,129.0,1.0,3.0,0.315163092,2.488720685,0.0
8314,3.62,0.24906,175.4481,11.0,0.00195,6.83e+17,0.49731,0.00391,0.0,1.0,0.999925785,1.0,2.0,3.0,1.0,3.0,0.495307141,0.383709129,0.0
8315,1.76,0.2103,25.4473,1.0,4.55e+17,1.25e+17,0.49804,3.23e+17,0.0,0.0,0.999247616,28.0,1.0,2.0,1.0,2.0,5.83e-05,3.0,0.0
8316,3.12,0.36238,34.9419,1.0,0.00195,8.59e+17,0.49118,6.36e+17,0.0,0.0,0.999864486,25.0,3.0,1.0,1.0,4.0,0.479228306,1.818134743,0.0
8317,4.45,1.0,-16.3434,1.0,0.00195,0.00024,0.49586,3.59e+17,0.0,0.0,1.0,4.0,2.0,5.0,1.0,2.0,0.155571798,1.242546407,0.0
8318,5.39,1.0,-36.4574,1.0,1.59e+17,0.00024,0.50302,3.45e+17,0.0,2.0,1.0,5.0,1.0,2.0,1.0,3.0,0.508317588,1.702659359,0.0
8319,2.91,1.0,122.8446,5.0,0.00195,4.5e+17,0.49656,2.96e+17,0.0,0.0,1.0,134.0,1.0,3.0,1.0,4.0,0.049920928,2.533539277,0.0
8320,9.19,1.0,50.7908,1.0,0.00195,2.17e+17,0.50248,2.79e+17,0.0,0.0,0.999028608,3.0,2.0,3.0,1.0,2.0,0.504414243,0.390921908,0.0
8321,3.95,1.0,88.179,1.0,0.00195,5.4e+16,0.49983,4.18e+17,0.0,2.0,0.999822194,5.0,2.0,2.0,1.0,4.0,5.83e-05,1.069404626,0.0
8322,1.82,1.0,46.1611,13.0,0.00195,0.00024,0.94707,2.72e+17,0.0,2.0,0.99878619,4.0,2.0,129.0,2.0,5.0,0.095834131,3.0,0.0
8323,5.44,1.0,19.7438,1.0,0.00195,3.53e+17,0.49976,0.00391,0.0,1.0,0.999464078,3.0,1.0,3.0,2.0,2.0,0.481780266,3.0,0.0
8324,1.81,0.28024,71.0809,18.0,0.00195,7.48e+17,0.49951,2.42e+17,0.0,2.0,1.0,6.0,1.0,4.0,7.0,4.0,0.098276029,3.0,0.0
8325,3.27,1.0,3.887,1.0,2.25e+17,3.82e+17,0.50074,2.33e+17,0.0,0.0,0.997719284,1.0,1.0,1.0,1.0,4.0,0.334796612,3.0,0.0
8326,3.07,0.54614,65.9286,1.0,2.25e+16,6.38e+17,0.48715,0.00391,0.0,3.0,0.999838384,128.0,1.0,4.0,4.0,4.0,0.03610963,0.321445058,0.0
8327,7.21,0.24692,-21.0289,1.0,0.00195,0.00024,0.48708,5.16e+17,0.0,1.0,0.999582539,3.0,2.0,2.0,6.0,4.0,0.4866684,1.600662389,0.0
8328,2.16,1.0,-4.4054,15.0,3.95e+17,0.00024,0.49444,2.38e+17,0.0,0.0,0.99822486,3.0,1.0,3.0,1.0,3.0,0.480558438,1.888202652,0.0
8329,2.87,1.0,0.574,1.0,0.00195,2.12e+17,0.4917,2.25e+17,0.0,0.0,0.999692078,1.0,1.0,1.0,1.0,3.0,0.501140338,1.324129666,0.0
8330,6.8,0.37609,62.3467,1.0,0.00195,0.00024,0.49089,0.00391,0.0,1.0,1.0,3.0,1.0,2.0,1.0,3.0,0.29218077,2.554196313,0.0
8331,1.94,0.31161,23.6417,4.0,3.77e+17,0.00024,0.49737,3.29e+17,0.0,3.0,1.0,122.0,1.0,2.0,60.0,14.0,0.237027166,2.069473255,0.0
8332,2.97,0.54011,92.9847,1.0,0.00195,4.38e+17,0.49425,5.82e+16,0.0,0.0,0.998871933,3.0,1.0,5.0,1.0,4.0,0.96400079,2.010806022,0.0
8333,5.08,1.0,70.6719,4.0,0.00195,6.06e+17,0.498,0.00391,0.0,2.0,1.0,3.0,1.0,1.0,1.0,3.8150470219435735,0.515917209,1.309366962,0.0
8334,2.75,1.0,24.4934,4.0,2.97e+17,3.22e+17,0.49729,2.22e+17,0.0,1.0,1.0,5.0,1.0,3.0,1.0,4.0,1.0,1.405156751,0.0
8335,3.51,1.0,98.8836,1.0,3.78e+17,0.00024,0.50227,1.25e+17,0.0,0.0,1.0,5.0,1.0,2.0,1.0,4.0,0.944102174,2.103725278,0.0
8336,1.88,1.0,111.974,1.0,0.00195,4.88e+16,0.9671,4.45e+17,0.0,3.0,0.998840657,121.0,1.0,1.0,1.0,1.0,0.970208792,0.919920595,0.0
8337,5.51,1.0,-34.7903,1.0,0.00195,2.68e+17,0.49972,3.47e+17,0.0,0.0,0.999833508,1.0,2.0,3.0,1.0,4.0,0.114580778,0.315465017,0.0
8338,5.43,1.0,98.9134,3.0,7.02e+17,4.29e+17,0.4877,0.00391,0.0,2.0,0.999372192,3.0,1.0,1.0,1.0,4.0,0.265973192,2.03179236,0.0
8339,0.86,1.0,4.4827,1.0,0.00195,0.00024,0.48603,0.00391,0.0,1.0,0.99879202,4.0,1.0,3.0,30.0,1.0,0.06516878,1.738848288,0.0
8340,3.41,1.0,-5.5285,1.0,3.03e+17,3.82e+17,0.50125,2.54e+17,0.0,1.0,1.0,2.0,28.0,2.0,1.0,1.0,0.038299276,0.902683147,0.0
8341,3.66,0.40432,73.5915,3.0,9.82e+16,4.96e+17,0.49091,0.00391,0.0,0.0,0.999612596,1.0,1.0,2.0,1.0,1.0,0.49094064,1.369757801,0.0
8342,0.8,1.0,112.8034,1.0,0.00195,4.61e+17,0.48948,3.59e+17,0.0,0.0,0.998198058,4.0,3.0,3.0,1.0,1.0,0.246339678,0.54805225,0.0
8343,1.86,1.0,-9.7014,1.0,1.5e+17,1.9e+17,0.48842,4.47e+17,0.0,3.0,0.997505241,2.0,1.0,3.0,1.0,4.0,0.379048201,2.103561959,0.0
8344,3.23,1.0,118.1678,1.0,3.04e+17,2.41e+17,0.91893,0.00391,0.0,2.0,0.999892959,5.0,1.0,3.0,1.0,6.0,0.496737172,2.057714107,1.0
8345,1.21,0.51407,-31.8979,7.0,0.00195,1.88e+17,0.49825,2.75e+17,0.0,1.0,0.999826049,3.0,1.0,42.0,1.0,2.0,0.506287484,1.341070869,0.0
8346,1.78,1.0,79.0973,1.0,4.85e+16,5.41e+17,0.49689,4.15e+17,0.0,3.0,0.996516871,6.0,1.0,41.0,1.0,1.0,0.505479367,0.523010275,0.0
8347,5.69,1.0,99.4525,1.0,6.57e+16,1.15e+17,0.4968,0.00391,0.0,2.0,0.99819781,3.0,109.0,4.0,1.0,4.0,0.996751421,2.067981727,0.0
8348,3.81,0.99058,124.9262,1.0,0.00195,0.00024,0.49297,0.00391,0.0,2.0,0.998711387,134.0,1.0,2.0,1.0,3.0,0.111655881,1.221597883,0.0
8349,3.27,1.0,16.9721,13.0,0.00195,6.35e+17,0.3425,1.74e+17,0.0,2.0,0.999333499,4.0,2.0,2.0,2.0,4.0,0.490311815,1.338559712,0.0
8350,1.97,0.30136,67.1946,1.0,2.38e+17,4.04e+17,0.33905,1.89e+17,0.0,1.0,0.998313784,3.0,1.0,129.0,2.0,2.0,0.478430679,0.626948148,0.0
8351,6.91,0.24446,5.5603,1.0,9.78e+16,9.51e+16,0.37085,0.00391,0.0,1.0,0.997960811,134.0,2.0,1.0,1.0,6.0,0.066666519,1.219400254,0.0
8352,0.68,1.0,125.9312,1.0,0.00195,4.21e+17,0.49493,0.00391,0.0,0.0,0.999699444,2.0,2.0,2.0,1.0,2.0,0.491058497,3.0,0.0
8353,0.69,1.0,63.798,5.0,2.74e+17,5.36e+17,0.49388,0.00391,0.0,2.0,1.0,1.0,4.0,3.0,1.0,2.0,0.322988954,0.686389324,0.0
8354,3.44,1.0,32.8576,1.0,0.00195,0.00024,0.49536,3.49e+17,0.0,1.0,0.999940414,4.0,1.0,1.0,1.0,3.0,0.513429762,1.363541965,0.0
8355,6.54,1.0,104.2165,12.0,0.00195,2.56e+17,0.49769,3.23e+16,0.0,2.0,0.998827866,3.0,1.0,2.0,1.0,4.0,0.182738916,1.360191826,0.0
8356,8.58,1.0,146.6318,1.0,0.00195,5.67e+17,0.95202,1.24e+17,0.0,1.0,0.997549672,134.0,1.0,3.0,5.0,1.0,0.489047635,1.299326728,0.0
8357,2.21,1.0,87.3292,11.0,9.17e+16,3.34e+17,0.25,2.7e+17,0.0,1.0,1.0,4.0,1.0,3.0,1.0,4.0,0.126130005,2.414734554,0.0
8358,2.05,1.0,107.5671,1.0,0.00195,2.44e+17,0.49276,0.00391,0.0,3.0,0.999013926,3.0,2.0,3.0,4.0,3.0,0.498642733,3.0,0.0
8359,3.493884117951371,1.0,59.0083,1.0,4.9e+17,3.37e+17,0.50336,3.09e+17,0.0,2.0,0.999914331,133.0,1.0,129.0,2.0,7.0,0.511187526,0.873918236,0.0
8360,1.93,0.99847,131.8192,1.0,0.00195,1.03e+17,0.50195,0.00391,0.0,1.0,0.999875594,3.0,1.0,2.0,1.0,2.0,0.095987737,2.928459687,0.0
8361,5.77,1.0,45.2081,1.0,0.00195,7.16e+17,0.48917,5.08e+17,0.0,1.0,1.0,128.0,1.0,5.0,1.0,2.0,0.063404303,3.0,0.0
8362,2.21,0.99867,-11.7349,2.0,9.97e+16,7.29e+17,0.49467,0.00391,0.0,1.0,0.999483295,4.0,2.0,4.0,5.0,6.0,1.0,3.0,0.0
8363,7.67,1.0,-46.0532,1.0,0.00195,2.83e+17,0.49289,0.00391,0.0,2.0,0.99979501,3.0,1.0,119.0,5.0,5.0,0.496625717,2.044511483,0.0
8364,6.5,1.0,-22.5569,1.0,0.00195,0.00024,0.49359,2.22e+17,0.0,2.0,0.998719576,124.0,1.0,2.0,1.0,2.0,0.508571299,1.752516154,0.0
8365,6.88,1.0,-44.6068,1995.0,3.48e+17,4.72e+16,0.50533,0.00391,0.0,119.0,0.999659787,21.0,2.0,129.0,1.0,1.0,0.109554452,3.0,0.0
8366,3.39,1.0,96.7819,6.0,0.00195,4e+17,0.49058,3.44e+17,0.0,2.0,0.999068155,3.0,4.0,2.0,1.0,2.0,0.512722373,3.0,0.0
8367,6.95,1.0,168.4155,4.0,6.64e+16,4.5e+17,0.49481,1.44e+17,0.0,0.0,0.999570224,4.0,2.0,2.0,1.0,2.0,0.470389168,0.857973746,0.0
8368,7.98,1.0,37.6266,5.0,2.32e+17,2.6e+17,0.49919,6211080000000000.0,0.0,0.0,0.998950317,1.0,1.0,3.0,1.0,4.0,0.968915803,1.41998061,0.0
8369,7.05,1.0,32.0053,5.0,1e+16,4.52e+17,0.49652,1.46e+17,0.0,0.0,0.999043765,4.0,1.0,2.0,1.0,2.0,0.329991283,1.325256669,0.0
8370,0.89,1.0,129.8611,2.0,1.66e+17,9.04e+17,0.91265,4.69e+17,0.0,1.0,0.997382682,7.0,2.0,129.0,3.0,1.0,0.053581065,2.073695246,0.0
8371,6.41,0.21486,55.7624,8.0,5.03e+17,0.00024,0.49043,0.00391,0.0,2.0,0.998671215,1.0,1.0,129.0,1.0,5.0,0.474035225,1.68325066,0.0
8372,2.03,1.0,61.6808,10.0,0.00195,2.71e+17,0.50031,0.00391,0.0,1.0,1.0,2.0,1.0,2.0,1.0,4.0,0.26037521,0.606070486,0.0
8373,0.9,0.14293,94.3383,1.0,1.42e+17,0.00024,0.26955,3.9e+17,0.0,1.0,1.0,5.0,1.0,3.0,1.0,4.0,0.498475503,0.840506076,0.0
8374,4.62,1.0,105.4315,1.0,0.00195,1.08e+16,0.48954,0.00391,0.0,0.0,0.998048526,1.0,1.0,3.0,1.0,6.0,1.0,3.0,0.0
8375,0.8,1.0,151.5357,1.0,0.00195,6.19e+17,0.50105,0.00391,0.0,1.0,0.999323958,119.0,1.0,2.0,1.0,2.0,5.83e-05,3.0,0.0
8376,6.24,1.0,19.5414,1.0,1.47e+17,2.17e+17,0.48962,3.31e+17,0.0,3.0,0.999537346,4.0,1.0,1.0,1.0,6.0,0.181626404,2.057883853,0.0
8377,5.66,1.0,161.0894,1.0,2.15e+16,3e+16,0.49332,0.00391,0.0,0.0,0.999531431,5.0,2.0,129.0,1.0,4.0,0.257563536,0.425946204,0.0
8378,7.11,1.0,144.6595,1.0,0.00195,5.64e+17,0.48888,0.00391,0.0,1.0,1.0,2.0,1.0,129.0,1.0,4.0,0.492209605,2.027146686,0.0
8379,3.1,1.0,82.4208,7.0,1.91e+17,3.57e+17,0.49992,0.00391,0.0,2.0,0.999621346,34.0,1.0,3.0,1.0,1.0,0.078008713,1.238816839,0.0
8380,0.71,0.35398,27.3078,1.0,4.38e+17,3.08e+17,0.49638,3.23e+17,0.0,2.0,0.999580315,38.0,2.0,5.0,1.0,4.0,1.0,3.0,0.0
8381,1.89,1.0,4.7566,1.0,0.00195,4.02e+17,0.49831,0.00391,0.0,0.0,0.998663974,1.0,1.0,3.0,1.0,4.0,1.0,1.771074117,0.0
8382,6.0,1.0,21.6539,1.0,2e+17,2.17e+17,0.49466,6.1e+17,0.0,1.0,0.998420222,4.0,1.0,2.0,1.0,4.0,0.106229528,3.0,0.0
8383,6.75,1.0,102.5418,13.0,1.8e+17,4.89e+17,0.5001,6.31e+17,0.0,1.0,0.999282395,6.0,1.0,3.0,2.952894378729195,4.0,0.314467597,3.0,0.0
8384,4.63,0.22872,22.1963,10.0,0.00195,6.7e+17,0.50252,7.59e+16,0.0,1.0,0.999438625,4.0,1.0,3.0,2.952894378729195,2.0,0.069349544,0.619984858,0.0
8385,1.96,1.0,83.8976,7.0,5.22e+17,6.19e+17,0.49076,7.37e+17,0.0,1.0,0.999325915,4.0,1.0,5.0,1.0,4.0,1.0,0.780289706,0.0
8386,3.01,1.0,-3.714,5.0,2.68e+17,2.59e+17,0.9387,5.92e+16,0.0,2.0,1.0,3.0,1.0,2.0,1.0,2.0,1.0,3.0,0.0
8387,6.17,1.0,117.2152,1.0,9.52e+16,8.32e+16,0.50547,0.00391,0.0,1.0,0.999873746,122.0,1.0,1.0,2.0,3.0,0.298396958,2.001728342,0.0
8388,3.37,1.0,41.4111,1.0,0.00195,5.01e+17,0.49876,1.15e+17,0.0,0.0,0.999601357,1.0,30.0,3.0,2.952894378729195,4.0,0.500871755,2.013075818,0.0
8389,7.74,1.0,6.9772,1.0,5.58e+17,1.17e+17,0.50119,1.87e+17,0.0,2.0,0.999942904,1.0,3.0,3.0,1.0,4.0,0.486947821,0.719537234,0.0
8390,0.43,1.0,148.3993,5.0,0.00195,7.79e+17,0.49026,0.00391,0.0,1.0,0.99801144,1.0,2.0,4.0,1.0,2.0,0.32162594,0.995057107,0.0
8391,3.76,1.0,56.9004,1.0,2.29e+17,2.58e+17,0.49663,5.66e+16,0.0,1.0,0.997986284,1.0,2.0,2.0,1.0,2.0,0.130323704,2.102729854,0.0
8392,8.93,1.0,93.5482,1.0,0.00195,3.38e+17,0.49431,0.00391,0.0,1.0,1.0,32.0,1.0,2.0,1.0,6.0,0.489593771,1.000258444,0.0
8393,0.8,1.0,-15.0259,1.0,2.48e+17,9.2e+17,0.49069,0.00391,0.0,1.0,0.999418532,1.0,1.0,2.0,1.0,4.0,0.501162873,2.931564836,0.0
8394,1.61,1.0,18.172,1.0,0.00195,0.00024,0.48997,2.09e+17,0.0,1.0,0.998452171,1.0,1.0,3.0,2.0,4.0,1.0,1.289425758,0.0
8395,1.86,1.0,-5.8788,11.0,0.00195,4.24e+17,0.49631,3.73e+17,0.0,111.0,0.998840183,4.0,1.0,1.0,6.0,3.8150470219435735,0.058339252,3.0,0.0
8396,1.04,0.30159,-5.4574,1.0,8.08e+17,0.00024,0.49794,1.27e+17,0.0,1.0,1.0,7.0,1.0,1.0,1.0,2.0,0.282302222,2.010134152,0.0
8397,0.98,1.0,68.813,1.0,1.24e+17,2.9e+17,0.49528,1.2e+17,0.0,2.0,0.999781075,3.0,1.0,1.0,1.0,12.0,0.495714836,0.321179351,0.0
8398,0.92,1.0,39.1885,1.0,0.00195,6.19e+17,0.49317,3.9e+17,0.0,2.0,0.998604012,3.0,2.0,4.0,2.952894378729195,3.0,0.490645145,2.986157326,0.0
8399,1.05,0.50724,59.2632,1.0,9.94e+16,4.22e+17,0.50071,4.9e+17,0.0,2.0,0.999624258,4.0,1.0,2.0,1.0,2.0,0.249396437,0.689844208,0.0
8400,1.08,1.0,142.3308,1.0,1.96e+17,8.65e+16,0.49119,0.00391,0.0,1.0,1.0,4.0,1.0,3.0,1.0,4.0,0.31126857,0.629632944,0.0
8401,0.43,1.0,-31.344,4.0,7.58e+17,2.53e+17,0.49649,9182410000000000.0,0.0,2.0,0.999114325,2.0,1.0,2.0,1.0,3.0,1.0,2.039279193,0.0
8402,0.68,1.0,-39.0703,5.0,0.00195,5.39e+17,0.49519,0.00391,1.0,3.0,0.999005722,4.0,1.0,4.0,4.0,3.0,0.137082402,3.0,0.0
8403,7.02,1.0,147.9144,1.0,0.00195,8.7e+17,0.38811,0.00391,0.0,0.0,1.0,4.0,2.0,3.0,1.0,12.0,0.169664976,2.631998132,0.0
8404,0.91,1.0,104.0558,1.0,5.98e+17,6.66e+17,0.49721,0.00391,0.0,2.0,1.0,134.0,2.0,5.0,5.0,4.0,0.035768942,2.846736064,0.0
8405,0.63,0.52594,65.071,8.0,7.9e+16,1.55e+17,0.97822,4.14e+17,0.0,3.0,1.0,3.0,33.0,12.0,1.0,4.0,0.081746209,0.873711122,0.0
8406,0.77,1.0,19487.1545,1.0,0.00195,1.06e+17,0.37219,0.00391,0.0,132.0,0.998889865,134.0,1.0,4.0,1.0,2.0,0.041058477,2.092086898,0.0
8407,5.48,1.0,-15.8394,1.0,3.16e+16,2.96e+17,0.49244,6.86e+16,0.0,0.0,1.0,1.0,1.0,2.0,2.0,2.0,0.487845269,0.801530142,0.0
8408,2.08,1.0,58.1102,7.0,1.09e+17,3.3e+17,0.502,1.7e+17,0.0,3.0,0.999142241,3.0,3.0,3.0,4.0,4.0,0.179384801,3.0,1.0
8409,0.71,1.0,60.0438,3.0,0.00195,2.61e+17,0.50035,0.00391,0.0,3.0,0.999363644,3.0,1.0,128.0,1.0,6.0,0.070850611,1.735897291,0.0
8410,2.81,0.58001,-1.9542,1.0,4.44e+17,8093740000000000.0,0.49567,5.11e+17,0.0,1.0,0.99921953,1.0,1.0,1.0,1.0,3.0,0.057217791,2.427719566,0.0
8411,3.493884117951371,0.5117,104.6344,1.0,0.00195,9.72e+17,0.9471,2.21e+17,0.0,1.0,0.99984251,4.0,1.0,4.0,2.0,1.0,0.488431209,1.239158838,0.0
8412,1.05,1.0,103.613,1896.0,0.00195,2.45e+17,0.49914,0.00391,0.0,2.0,0.999777451,4.0,1.0,1.0,1.0,3.8150470219435735,0.306798166,3.0,0.0
8413,3.85,1.0,90.1324,1.0,0.00195,0.00024,0.49953,2.99e+17,0.0,2.0,0.999513422,4.0,2.0,2.0,1.0,6.0,0.992936402,2.010018525,0.0
8414,1.97,1.0,44.1152,1.0,3.91e+17,1.46e+16,0.4887,5.94e+17,0.0,1.0,0.999961167,5.0,1.0,3.0,1.0,6.0,1.0,1.435125628,0.0
8415,6.03,1.0,20.6367,1.0,3.09e+17,0.00024,0.4944,7.44e+17,0.0,2.0,0.998578766,3.0,2.0,3.0,5.0,3.0,0.289759038,0.816681474,0.0
